id,freq,baud,location,time,demod,demodrate,inforate,isdiff,isDAOPU,isTDMA,codeType,frameLen,poly,transport
249,19494.71973,57.633,04B6K2,2016/1/8 20:00,8PSK,67.828,0,·ñ,·ñ,,,NA,,NA
250,19464.7002,63.026,04B6K2,2016/1/8 20:47,QPSK,56.523,0,·ñ,·ñ,,,NA,,NA
251,19466.79297,45.944,04B6K2,2016/1/8 19:59,8PSK,214.789,0,·ñ,·ñ,,,NA,,NA
252,19465.42871,42.656,04B6K2,2016/1/9 20:36,QPSK,45.219,0,·ñ,·ñ,,,NA,,NA
253,12168.05859,1947.865,04N2K1,2016/2/2 3:12,QPSK,2206.345,0,·ñ,·ñ,,,NA,,NA
254,19605.50391,34.221,04N2K1,2016/1/7 11:01,QPSK,35.386,0,·ñ,·ñ,,,NA,,NA
255,19542.6377,640.023,04N2K1,2016/1/7 11:01,8PSK,599.893,0,·ñ,·ñ,,,NA,,NA
256,19535.00098,34.194,04N2K1,2016/1/7 11:01,8PSK,42.583,0,·ñ,·ñ,,,NA,,NA
257,11609.48828,15.218,04N2K1,2016/1/8 16:55,QPSK,10.591,0,·ñ,·ñ,,,NA,,NA
258,19605.15911,137.619,04N2K1,2016/1/7 11:01,8PSK,82.833,0,·ñ,·ñ,,,NA,,NA
259,19634.4668,1386.874,04B6K2,2016/1/8 12:17,BPSK,44.843,0,·ñ,·ñ,,,NA,,NA
260,19466.16699,71.146,04B6K2,2016/1/9 20:36,,NA,NA,,,,,NA,,NA
261,19452.12012,24.895,04B6K2,2016/1/8 12:22,,NA,NA,,,,,NA,,NA
262,19466.33106,53.707,04B6K2,2016/1/8 11:36,,NA,NA,,,,,NA,,NA
263,19500.17676,33.143,04B6K2,2016/1/9 20:36,,NA,NA,,,,,NA,,NA
264,20688.01563,698.911,04B6K2,2016/1/8 21:34,,NA,NA,,,,,NA,,NA
265,11847.21802,243.493,04N2K1,2016/1/8 16:48,QPSK,194.379,0,·ñ,·ñ,,,NA,,NA
266,12023.2915,40.033,04N2K1,2016/2/2 3:12,QPSK,42.666,64000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
267,12073.02759,506.104,04N2K1,2016/1/8 19:42,8PSK,763.057,0,·ñ,·ñ,,,NA,,NA
268,20704.90527,8051.741,04N2K1,2016/1/8 15:27,,12316.699,0,·ñ,·ñ,,,NA,,NA
269,20746.67969,163.622,04N2K1,2016/1/8 14:02,QPSK,649.997,0,·ñ,·ñ,,,NA,,NA
270,19634.46875,1251.129,04B6K2,2016/1/8 13:03,BPSK,44.843,0,·ñ,·ñ,,,NA,,NA
271,19634.4707,1128.674,04B6K2,2016/1/8 19:13,BPSK,44.843,0,·ñ,·ñ,,,NA,,NA
272,20580.00977,103.934,04N2K1,2016/1/6 2:34,,0,0,,,,,NA,,NA
273,20576.99316,122.879,04N2K1,2016/1/5 15:59,8PSK,220.917,0,·ñ,·ñ,,,NA,,NA
274,20601.20606,22027.436,04N2K1,2016/1/5 14:00,,NA,NA,,,,,NA,,NA
275,19548.39258,46.58,04N2K1,2016/1/6 4:07,,NA,NA,,,,,NA,,NA
276,20539.08008,445.849,04B6K2,2016/1/6 3:41,QPSK,520.526,780789,·ñ,·ñ,,TPCÂë,NA,IBS,NA
277,20608.77441,30.27,04B6K2,2016/1/6 4:34,QPSK,537.595,768000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
278,12028.90649,114.421,04N2K1,2016/1/6 5:32,,NA,NA,,,,,NA,,NA
279,19496.01758,2281.886,04N2K1,2016/1/6 5:29,,NA,NA,,,,,NA,,NA
280,19647.18066,1225.357,04N2K1,2016/1/6 5:32,,NA,NA,,,,,NA,,NA
281,20608.77246,25.406,04B6K2,2016/1/6 14:24,QPSK,537.595,768000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
282,11953.95264,835.843,04N2K1,2016/1/6 6:31,8PSK,1187.477,0,·ñ,·ñ,,,NA,,NA
283,20619.2207,82.56,04B6K2,2016/1/6 7:29,8PSK,1137.031,0,·ñ,·ñ,,,NA,,NA
284,19467.30176,52.217,04N2K1,2016/1/6 7:59,BPSK,33.914,0,·ñ,·ñ,,,NA,,NA
285,19464.62305,63.008,04N2K1,2016/1/6 6:51,,0,0,,,,,NA,,NA
286,19462.12305,57.748,04N2K1,2016/1/7 8:12,8PSK,87.652,0,·ñ,·ñ,,,NA,,NA
287,19466.16309,69.01,04N2K1,2016/1/7 8:12,8PSK,36.952,0,·ñ,·ñ,,,NA,,NA
288,19467.84961,44.191,04N2K1,2016/1/7 6:50,8PSK,11.305,0,·ñ,·ñ,,,NA,,NA
289,19468.24805,78.301,04N2K1,2016/1/6 7:59,,NA,NA,,,,,NA,,NA
290,12028.89893,185.314,04N2K1,2016/1/6 6:55,,NA,NA,,,,,NA,,NA
291,19461.85785,90.164,04N2K1,2016/1/6 7:59,,NA,NA,,,,,NA,,NA
292,20711.75098,3847.781,04B6K2,2016/1/6 7:28,8PSK,4500.013,0,·ñ,·ñ,,,NA,,NA
293,20539.19727,2461.263,04B6K2,2016/1/6 7:35,,NA,NA,,,,,NA,,NA
294,20549.26172,6138.879,04B6K2,2016/1/7 14:44,8PSK,999.988,0,·ñ,·ñ,,,NA,,NA
295,19457.30273,29.029,04B6K2,2016/1/9 20:36,BPSK,13.391,6000,·ñ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
296,20618.57324,40.98,04B6K2,2016/1/9 19:19,,NA,NA,,,,,NA,,NA
297,20544.87964,92.062,04B6K2,2016/1/9 20:36,,NA,NA,,,,,NA,,NA
298,20736.82813,2429.365,04N2K1,2016/2/2 9:00,,0,0,,,ÊÇ,,NA,,NA
299,11827.90845,2781.202,04N2K1,2016/1/6 9:39,,0,0,,,,,NA,,NA
300,20544.8774,89.215,04N2K1,2016/1/6 13:54,,NA,NA,,,,,NA,,NA
301,20730.69043,557.905,04N2K1,2016/1/6 15:18,,NA,NA,,,,,NA,,NA
302,20503.82723,103.452,04N2K1,2016/1/6 9:43,,NA,NA,,,,,NA,,NA
303,19545.78516,346.967,04N2K1,2016/1/7 4:01,QPSK,180.874,0,·ñ,·ñ,,,NA,,NA
304,19467.30176,54.588,04N2K1,2016/1/6 19:25,QPSK,79.133,0,·ñ,·ñ,,,NA,,NA
305,19464.62207,59.365,04N2K1,2016/1/6 16:38,,45.218,0,,,,,NA,,NA
306,19467.93359,38.564,04N2K1,2016/1/7 11:01,QPSK,33.914,0,·ñ,·ñ,,,NA,,NA
307,19468.74805,60.043,04N2K1,2016/1/7 6:50,QPSK,56.523,0,·ñ,·ñ,,,NA,,NA
308,19464.70508,60.45,04N2K1,2016/1/6 16:38,QPSK,90.437,0,·ñ,·ñ,,,NA,,NA
309,11827.72363,2986.159,04N2K1,2016/1/6 11:03,,0,0,,,,,NA,,NA
310,19467.22852,42.82,04N2K1,2016/1/6 16:39,QPSK,56.524,0,·ñ,·ñ,,,NA,,NA
311,19544.11914,434.92,04N2K1,2016/1/6 18:03,QPSK,463.487,0,·ñ,·ñ,,,NA,,NA
312,19527.12988,106.422,04N2K1,2016/1/6 18:03,BPSK,113.046,0,·ñ,·ñ,,,NA,,NA
313,19531.75684,103.278,04N2K1,2016/1/7 11:01,BPSK,79.131,0,·ñ,·ñ,,,NA,,NA
314,19467.52637,75.815,04N2K1,2016/1/6 16:40,QPSK,124.351,0,·ñ,·ñ,,,NA,,NA
315,19548.40039,30.04,04N2K1,2016/1/7 11:01,8PSK,18.035,0,·ñ,·ñ,,,NA,,NA
316,19464.39746,61.207,04N2K1,2016/1/7 11:01,8PSK,21.6,0,·ñ,·ñ,,,NA,,NA
317,19468.92773,98.9,04N2K1,2016/1/7 11:01,,0,0,,,ÊÇ,,NA,,NA
318,19472.08301,67.566,04N2K1,2016/1/7 11:01,QPSK,29.898,0,·ñ,·ñ,,,NA,,NA
319,19520.80273,251.679,04N2K1,2016/1/7 11:01,QPSK,131.645,0,·ñ,·ñ,,,NA,,NA
320,19469.625,61.786,04N2K1,2016/1/7 11:01,8PSK,75.226,0,·ñ,·ñ,,,NA,,NA
321,19494.03418,722.187,04N2K1,2016/1/7 11:01,8PSK,524.348,0,·ñ,·ñ,,,NA,,NA
322,19466.74414,49.291,04N2K1,2016/1/7 11:01,,0,0,,,ÊÇ,,NA,,NA
323,19467.27539,36.549,04N2K1,2016/1/7 11:01,,0,0,,,,,NA,,NA
324,19466.55566,53.175,04N2K1,2016/1/7 11:01,,0,0,,,ÊÇ,,NA,,NA
325,19465.35742,72.35,04N2K1,2016/1/7 11:01,,0,0,,,ÊÇ,,NA,,NA
326,19464.11523,76.042,04N2K1,2016/1/7 11:01,,0,0,,,ÊÇ,,NA,,NA
327,19466.86426,75.055,04N2K1,2016/1/7 11:01,,0,0,,,ÊÇ,,NA,,NA
328,19467.37109,49.805,04N2K1,2016/1/7 11:01,,0,0,,,,,NA,,NA
329,19471.2627,48.214,04N2K1,2016/1/7 11:01,,0,0,,,ÊÇ,,NA,,NA
330,19465.28077,66.437,04N2K1,2016/1/7 11:01,QPSK,35.62,0,·ñ,·ñ,,,NA,,NA
331,19464.56989,100.604,04N2K1,2016/1/7 11:01,,0,0,,,ÊÇ,,NA,,NA
332,19470.14648,81.433,04N2K1,2016/1/7 11:01,,0,0,,,ÊÇ,,NA,,NA
333,19459.21176,17.084,04N2K1,2016/1/7 11:01,QPSK,17.671,0,·ñ,·ñ,,,NA,,NA
334,19463.59421,66.437,04N2K1,2016/1/7 11:01,8PSK,98.156,0,·ñ,·ñ,,,NA,,NA
335,19463.41817,69.284,04N2K1,2016/1/7 11:01,QPSK,50.041,0,·ñ,·ñ,,,NA,,NA
336,11561.39258,253.504,04N2K1,2016/1/7 15:21,,NA,NA,,,,,NA,,NA
337,20549.29102,6945.461,04B6K2,2016/1/9 20:36,8PSK,999.988,0,·ñ,·ñ,,,NA,,NA
338,20663.43262,3237.721,04B6K2,2016/1/8 13:01,8PSK,5575.45,0,·ñ,·ñ,,,NA,,NA
339,20743.67578,17.665,04B6K2,2016/1/8 2:27,,NA,NA,,,,,NA,,NA
340,11591.15161,150.787,04B6K2,2016/1/10 23:09,,NA,NA,,,,,NA,,NA
341,20582.48926,152.418,04B6K2,2016/1/7 16:24,,NA,NA,,,,,NA,,NA
342,20567.48535,3520.942,04B6K2,2016/1/7 16:25,,NA,NA,,,,,NA,,NA
343,20604.07031,381.607,04B6K2,2016/1/8 19:18,,NA,NA,,,,,NA,,NA
344,11553.84522,20.298,04N2K1,2016/2/2 4:39,BPSK,32.246,0,·ñ,·ñ,,,NA,,NA
345,11630.85889,26573.506,04N2K1,2016/1/7 16:35,8PSK,43543.452,0,·ñ,·ñ,,,NA,,NA
346,19605.50391,34.221,04N2K1,2016/1/7 11:01,8PSK,47.21,0,·ñ,·ñ,,,NA,,NA
347,19577.98242,7404.052,04N2K1,2016/1/7 11:01,8PSK,6020.118,0,·ñ,·ñ,,,NA,,NA
348,19615.82227,62.264,04N2K1,2016/1/7 11:01,8PSK,84.067,0,·ñ,·ñ,,,NA,,NA
349,11609.48828,15.218,04N2K1,2016/1/7 19:34,QPSK,19.964,0,·ñ,·ñ,,,NA,,NA
350,11852.0918,171.857,04N2K1,2016/1/9 16:04,QPSK,186.57,0,·ñ,·ñ,,,NA,,NA
351,19605.15911,137.619,04N2K1,2016/1/7 11:01,8PSK,155.051,0,·ñ,·ñ,,,NA,,NA
352,19604.15137,107.428,04N2K1,2016/1/7 11:01,,0,0,,,ÊÇ,,NA,,NA
353,19645.21777,1204.783,04N2K1,2016/1/7 11:01,,0,0,,,ÊÇ,,NA,,NA
354,11561.39258,253.504,04N2K1,2016/1/7 19:36,8PSK,302.39,0,·ñ,·ñ,,,NA,,NA
355,20569.51465,6494.265,04B6K2,2016/1/7 17:10,,NA,NA,,,,,NA,,NA
356,20567.96777,643.143,04N2K1,2016/1/7 11:01,BPSK,820.95,0,·ñ,·ñ,,,NA,,NA
357,20608.60938,31.052,04B6K2,2016/1/9 5:29,QPSK,85.332,128000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
358,19452.11719,30.333,04B6K2,2016/1/6 11:22,,NA,NA,,,,,NA,,NA
359,19466.4834,194.822,04B6K2,2016/1/9 20:36,8PSK,169.57,0,·ñ,·ñ,,,NA,,NA
360,19466.79395,51.682,04B6K2,2016/1/8 9:13,8PSK,214.789,0,·ñ,·ñ,,,NA,,NA
361,19464.69922,93.467,04B6K2,2016/1/7 9:27,QPSK,56.523,0,·ñ,·ñ,,,NA,,NA
362,19464.49316,53.907,04B6K2,2016/1/8 8:31,,NA,NA,,,,,NA,,NA
363,19468.54981,102.434,04B6K2,2016/1/9 20:36,,NA,NA,,,,,NA,,NA
364,20603.12109,4981.135,04B6K2,2016/1/6 13:39,,NA,NA,,,,,NA,,NA
365,20628.44531,212.063,04B6K2,2016/1/8 21:39,,NA,NA,,,,,NA,,NA
366,20701.08496,505.703,04N2K1,2016/1/6 12:10,8PSK,659.205,0,·ñ,·ñ,,,NA,,NA
367,11826.44458,11400.127,04N2K1,2016/1/6 18:02,,10229.88,0,·ñ,·ñ,,,NA,,NA
368,19603.94141,60.164,04N2K1,2016/1/6 18:03,,22.5,0,,,,,NA,,NA
369,11869.99956,357.809,04N2K1,2016/2/2 12:32,,0,0,,,ÊÇ,,NA,,NA
370,19564.76367,83.91,04N2K1,2016/1/7 11:01,,0,0,,,ÊÇ,,NA,,NA
371,20631.2334,67.219,04B6K2,2016/1/9 20:36,,NA,NA,,,,,NA,,NA
372,20631.80801,22.778,04B6K2,2016/1/9 20:36,,NA,NA,,,,,NA,,NA
373,20632.63681,16.135,04B6K2,2016/1/9 20:36,,NA,NA,,,,,NA,,NA
374,20628.54194,19.931,04B6K2,2016/1/6 12:54,,NA,NA,,,,,NA,,NA
375,18953.12012,223.932,04N2K1,2016/1/6 15:17,,0,0,,,,,NA,,NA
376,19102.46582,108.634,04N2K1,2016/1/6 23:42,,0,0,,,,,NA,,NA
377,20680.69043,2575.309,04N2K1,2016/1/7 11:01,8PSK,3294.408,0,·ñ,·ñ,,,NA,,NA
378,20618.49316,33.333,04B6K2,2016/1/9 7:09,,NA,NA,,,,,NA,,NA
379,20576.60547,259.849,04N2K1,2016/1/26 0:07,8PSK,326.687,0,·ñ,·ñ,,,NA,,NA
380,20588.65038,246.765,04N2K1,2016/1/23 7:33,8PSK,263.283,0,·ñ,·ñ,,,NA,,NA
381,19465.43066,48.408,04B6K2,2016/1/8 10:00,QPSK,45.219,0,·ñ,·ñ,,,NA,,NA
382,19464.49316,45.418,04B6K2,2016/1/9 20:36,,NA,NA,,,,,NA,,NA
383,19469.51074,106.888,04B6K2,2016/1/9 8:44,,NA,NA,,,,,NA,,NA
384,20553.60742,351.319,04B6K2,2016/1/8 14:40,,NA,NA,,,,,NA,,NA
385,19497.59668,365.022,04B6K2,2016/1/8 9:20,,NA,NA,,,,,NA,,NA
386,20550.53341,266.601,04B6K2,2016/1/9 20:36,,NA,NA,,,,,NA,,NA
387,19469.45703,69.74,04N2K1,2016/1/7 11:01,8PSK,94.638,0,·ñ,·ñ,,,NA,,NA
388,19497.60742,332.316,04B6K2,2016/1/8 22:26,,NA,NA,,,,,NA,,NA
389,19544.17285,91.303,04B6K2,2016/1/9 20:36,,NA,NA,,,,,NA,,NA
390,20612.26172,219.458,04B6K2,2016/1/8 10:44,,0,NA,,,ÊÇ,,NA,,NA
391,19634.46484,1538.018,04B6K2,2016/1/8 10:46,BPSK,44.843,0,·ñ,·ñ,,,NA,,NA
392,19465.42328,15.186,04B6K2,2016/1/10 23:11,,NA,NA,,,,,NA,,NA
393,11847.22852,258.899,04N2K1,2016/1/8 18:12,QPSK,194.379,0,·ñ,·ñ,,,NA,,NA
394,19615.82227,62.264,04N2K1,2016/1/7 11:01,QPSK,34.656,0,·ñ,·ñ,,,NA,,NA
395,11561.39258,253.504,04N2K1,2016/1/8 16:57,QPSK,175.524,0,·ñ,·ñ,,,NA,,NA
396,11735.729,69.239,04N2K1,2016/1/8 12:42,,0,0,,,,,NA,,NA
397,12093.32983,268.145,04N2K1,2016/1/9 11:40,8PSK,324.861,0,·ñ,·ñ,,,NA,,NA
398,12094.18677,274.179,04N2K1,2016/1/8 19:42,QPSK,355.871,0,·ñ,·ñ,,,NA,,NA
399,20568.82422,689.207,04N2K1,2016/2/5 11:42,BPSK,442.514,221000,·ñ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
400,20691.69043,480.717,04N2K1,2016/1/7 11:01,8PSK,425.316,0,·ñ,·ñ,,,NA,,NA
401,20608.21191,131.672,04N2K1,2016/2/5 12:02,8PSK,132.245,0,·ñ,·ñ,,,NA,,NA
402,19461.22949,107.343,04N2K1,2016/1/6 16:41,,0,0,,,,,NA,,NA
403,19464.02734,98.614,04N2K1,2016/1/6 15:16,QPSK,67.827,0,·ñ,·ñ,,,NA,,NA
404,19464.16113,83.752,04N2K1,2016/1/7 6:52,8PSK,45.218,0,·ñ,·ñ,,,NA,,NA
405,19466.34766,54.192,04N2K1,2016/1/6 16:41,QPSK,33.914,0,·ñ,·ñ,,,NA,,NA
406,19497.07617,5000.616,04N2K1,2016/1/7 1:15,8PSK,4487.879,0,·ñ,·ñ,,,NA,,NA
407,11831.39087,3798.807,04N2K1,2016/1/6 11:07,,NA,NA,,,,,NA,,NA
408,12077.49902,14.416,04N2K1,2016/1/6 16:42,,NA,NA,,,,,NA,,NA
409,19463.37012,70.477,04B6K2,2016/1/7 23:15,,NA,NA,,,,,NA,,NA
410,19497.82129,36.161,04B6K2,2016/1/6 19:37,8PSK,350.445,0,·ñ,·ñ,,,NA,,NA
411,19637.19727,32.216,04B6K2,2016/1/9 20:36,,NA,NA,,,,,NA,,NA
412,12028.47363,23.54,04N2K1,2016/1/6 12:07,QPSK,21.333,32000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
413,12030.76636,101.277,04N2K1,2016/1/7 11:01,QPSK,85.332,128000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
414,19577.98242,7404.052,04N2K1,2016/1/7 11:01,BPSK,10828.956,0,·ñ,·ñ,,,NA,,NA
415,11851.19067,13.279,04N2K1,2016/1/29 11:02,,0,0,,,ÊÇ,,NA,,NA
416,11923.01515,158.499,04N2K1,2016/2/2 12:32,,0,0,,,ÊÇ,,NA,,NA
417,19603.64388,115.79,04N2K1,2016/1/7 11:01,,0,0,,,ÊÇ,,NA,,NA
418,19604.5459,116.787,04N2K1,2016/1/7 11:01,,0,0,,,ÊÇ,,NA,,NA
419,11560.59351,251.865,04N2K1,2016/2/2 12:32,8PSK,392.183,0,·ñ,·ñ,,,NA,,NA
420,19648.87598,101.078,04N2K1,2016/1/7 9:41,,0,0,,,,,NA,,NA
421,19647.28027,780.47,04N2K1,2016/1/6 7:59,BPSK,756.617,0,·ñ,·ñ,,,NA,,NA
422,18953.3877,233.589,04N2K1,2016/1/6 13:54,,NA,NA,,,,,NA,,NA
423,11642.61951,256.256,04B6K2,2016/1/8 12:24,,NA,NA,,,,,NA,,NA
424,19508.10938,38.809,04N2K1,2016/1/7 11:01,,0,0,,,ÊÇ,,NA,,NA
425,19535.00195,34.797,04N2K1,2016/1/6 18:03,,22.609,0,·ñ,·ñ,,,NA,,NA
426,19468.14356,66.009,04N2K1,2016/1/6 16:40,QPSK,56.524,0,·ñ,·ñ,,,NA,,NA
427,20544.08008,89.595,04N2K1,2016/2/5 12:02,,0,0,,,ÊÇ,,NA,,NA
428,20608.98242,58.239,04N2K1,2016/1/6 18:01,,0,0,,,,,NA,,NA
429,19465.13672,27.905,04N2K1,2016/1/6 16:40,,11.305,0,,,,,NA,,NA
430,19101.20313,88.895,04N2K1,2016/1/6 23:40,,0,0,,,,,NA,,NA
431,20510.81686,299.915,04N2K1,2016/1/7 11:01,QPSK,100.459,0,·ñ,·ñ,,,NA,,NA
432,20686.49805,14.236,04N2K1,2016/2/5 12:02,,0,0,,,ÊÇ,,NA,,NA
433,20608.21484,143.244,04N2K1,2016/1/6 16:40,QPSK,76.815,0,·ñ,·ñ,,,NA,,NA
434,19100.80566,180.561,04N2K1,2016/1/7 11:01,8PSK,87.508,0,·ñ,·ñ,,,NA,,NA
435,19467.60449,64.046,04N2K1,2016/1/7 11:01,8PSK,56.523,0,·ñ,·ñ,,,NA,,NA
436,19497.22754,5336.491,04N2K1,2016/1/6 15:16,8PSK,4487.879,0,·ñ,·ñ,,,NA,,NA
437,20745.47136,211.649,04N2K1,2016/1/7 11:01,,0,0,,,,,NA,,NA
438,19466.32715,44.383,04B6K2,2016/1/8 10:50,,NA,NA,,,,,NA,,NA
439,20553.95508,825.745,04B6K2,2016/1/7 21:44,,NA,NA,,,,,NA,,NA
440,20628.59766,59.17,04B6K2,2016/1/7 11:50,,NA,NA,,,,,NA,,NA
441,19462.11902,64.539,04B6K2,2016/1/9 20:36,,NA,NA,,,,,NA,,NA
442,20618.00586,15.216,04N2K1,2016/1/13 16:09,8PSK,10.498,0,·ñ,·ñ,,,NA,,NA
443,19101.61523,238.638,04N2K1,2016/1/7 11:01,8PSK,119.381,0,·ñ,·ñ,,,NA,,NA
444,20510.81686,299.915,04N2K1,2016/1/7 11:01,8PSK,222.261,0,·ñ,·ñ,,,NA,,NA
445,20575.40137,255.539,04N2K1,2016/1/21 22:30,8PSK,194.073,0,·ñ,·ñ,,,NA,,NA
446,20739.97266,1180.282,04N2K1,2016/2/5 11:42,QPSK,1215.992,1216000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
447,20571.77637,293.206,04N2K1,2016/2/5 11:42,QPSK,268.802,384000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
448,20609.13574,89.219,04B6K2,2016/1/7 17:53,,NA,NA,,,,,NA,,NA
449,19603.51563,20.249,04B6K2,2016/1/7 17:54,,NA,NA,,,,,NA,,NA
450,20631.41797,67.781,04N2K1,2016/2/5 11:52,8PSK,71.091,0,·ñ,·ñ,,,NA,,NA
451,11631.1521,28324.58,04N2K1,2016/1/7 19:24,8PSK,43543.452,0,·ñ,·ñ,,,NA,,NA
452,11681.17749,1138.087,04N2K1,2016/1/13 20:25,8PSK,1456.748,0,·ñ,·ñ,,,NA,,NA
453,12052.86328,567.717,04N2K1,2016/2/2 12:32,QPSK,610.604,896000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
454,12099.3252,293.491,04N2K1,2016/1/7 19:28,BPSK,212.475,0,·ñ,·ñ,,,NA,,NA
455,18953.82422,279.519,04N2K1,2016/1/7 11:01,8PSK,357.562,0,·ñ,·ñ,,,NA,,NA
456,19101.61523,238.638,04N2K1,2016/1/7 11:01,8PSK,180.964,0,·ñ,·ñ,,,NA,,NA
457,20510.81686,299.915,04N2K1,2016/1/7 11:01,8PSK,100.18,0,·ñ,·ñ,,,NA,,NA
458,20745.47136,211.649,04N2K1,2016/2/5 12:03,QPSK,227.557,320000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,IBS,NA
459,20565.73535,553.006,04N2K1,2016/1/8 21:15,QPSK,475.698,0,·ñ,·ñ,,,NA,,NA
460,20566.99707,273.796,04N2K1,2016/1/15 10:56,QPSK,322.491,0,·ñ,·ñ,,,NA,,NA
461,20566.2041,254.932,04N2K1,2016/1/18 5:21,8PSK,360.317,0,·ñ,·ñ,,,NA,,NA
462,19020.99902,30.371,04N2K1,2016/1/7 11:01,QPSK,40.569,0,·ñ,·ñ,,,NA,,NA
463,20539.89063,66.816,04N2K1,2016/1/18 5:22,QPSK,38.233,0,·ñ,·ñ,,,NA,,NA
464,20746.69629,619.86,04B6K2,2016/1/9 20:36,16QAM,512.778,0,·ñ,·ñ,,,NA,,NA
465,20609.1377,82.765,04B6K2,2016/1/8 1:39,,NA,NA,,,,,NA,,NA
466,20605.04297,323.091,04B6K2,2016/1/7 19:18,QPSK,414.517,NA,,,ÊÇ,,NA,,NA
467,19634.45801,2012.187,04B6K2,2016/1/9 10:14,BPSK,44.843,0,·ñ,·ñ,,,NA,,NA
468,19452.11621,38.818,04B6K2,2016/1/8 20:04,,NA,NA,,,,,NA,,NA
469,11870.29443,364.998,04N2K1,2016/1/7 19:26,8PSK,436.145,0,·ñ,·ñ,,,NA,,NA
470,20618.00586,15.216,04N2K1,2016/1/13 0:07,8PSK,8.876,0,·ñ,·ñ,,,NA,,NA
471,20628.28418,780.204,04N2K1,2016/1/11 23:26,QPSK,295.972,0,·ñ,·ñ,,,NA,,NA
472,11851.09645,15.186,04N2K1,2016/1/7 11:01,QPSK,10.902,0,·ñ,·ñ,,,NA,,NA
473,20620.81152,1536.013,04N2K1,2016/1/7 11:01,8PSK,952.165,0,·ñ,·ñ,,,NA,,NA
474,11804.38892,15.186,04N2K1,2016/1/7 11:01,QPSK,11.681,0,·ñ,·ñ,,,NA,,NA
475,11803.67437,15.186,04N2K1,2016/1/7 11:01,8PSK,14.802,0,·ñ,·ñ,,,NA,,NA
476,20575,259.93,04N2K1,2016/2/5 12:03,QPSK,261.572,384000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
477,20602.67773,521.705,04N2K1,2016/1/7 11:01,8PSK,597.572,0,·ñ,·ñ,,,NA,,NA
478,20588.65038,246.765,04N2K1,2016/1/24 15:02,QPSK,110.947,0,·ñ,·ñ,,,NA,,NA
479,20612.14356,501.255,04N2K1,2016/1/7 11:01,QPSK,440.095,0,·ñ,·ñ,,,NA,,NA
480,20610.03613,519.86,04N2K1,2016/1/9 14:39,8PSK,711.919,0,·ñ,·ñ,,,NA,,NA
481,20601.6416,525.116,04N2K1,2016/1/10 13:58,8PSK,775.59,0,·ñ,·ñ,,,NA,,NA
482,20605.85156,496.092,04N2K1,2016/1/18 22:59,8PSK,397.327,0,·ñ,·ñ,,,NA,,NA
483,12029.46021,122.274,04N2K1,2016/1/7 11:01,QPSK,139.407,0,·ñ,·ñ,,,NA,,NA
484,19634.46094,1891.968,04B6K2,2016/1/8 10:00,BPSK,44.843,0,·ñ,·ñ,,,NA,,NA
485,19605.5166,27.35,04B6K2,2016/1/7 20:59,,NA,NA,,,,,NA,,NA
486,11631.28418,28664.846,04N2K1,2016/1/15 6:21,8PSK,36497.276,0,·ñ,·ñ,,,NA,,NA
487,11933.79565,160.597,04N2K1,2016/1/30 15:38,8PSK,182.043,0,·ñ,·ñ,,,NA,,NA
488,20582.5957,121.124,04N2K1,2016/1/5 13:57,BPSK,108.244,0,·ñ,·ñ,,,NA,,NA
489,19452.11328,35.001,04B6K2,2016/1/8 16:58,,NA,NA,,,,,NA,,NA
490,12029.35693,256.272,04N2K1,2016/1/5 14:01,,NA,NA,,,,,NA,,NA
491,11828.979,1523.918,04N2K1,2016/1/5 14:01,,NA,NA,,,,,NA,,NA
492,19508.11035,36.609,04N2K1,2016/1/6 7:59,,0,0,,,,,NA,,NA
493,19546.49414,412.102,04N2K1,2016/1/6 7:59,,NA,NA,,,,,NA,,NA
494,18953.38867,250.127,04N2K1,2016/1/5 16:48,,NA,NA,,,,,NA,,NA
495,20580.00586,29.775,04B6K2,2016/1/9 20:36,,NA,NA,,,,,NA,,NA
496,20577.58203,109.979,04N2K1,2016/1/5 19:17,QPSK,294.121,0,·ñ,·ñ,,,NA,,NA
497,20576.99121,112.679,04N2K1,2016/1/5 19:33,8PSK,220.917,0,·ñ,·ñ,,,NA,,NA
498,19463.94824,30.124,04N2K1,2016/1/5 18:10,8PSK,17.219,0,·ñ,·ñ,,,NA,,NA
499,20571.09277,1904.296,04N2K1,2016/1/6 5:30,,NA,NA,,,,,NA,,NA
